"","species","logFC","p_value","logP"
"337","Sphingomonas sp. MM-1",0.211585919543969,0.9018421772467,0.0448694575222788
"338","Sphingomonas sp. CL5.1",0.596874068022954,0.793142685337359,0.100648676641543
"339","Sphingomonas aliaeris",0.530032734924124,0.793142685337359,0.100648676641543
"340","Sphingomonas rhizophila",-0.501434550216956,0.80333913405055,0.0951010761982594
"341","Sphingomonas suaedae",0.38013524159111,0.755294488914142,0.12188368416674
"342","Sphingomonas changnyeongensis",0.785139433780394,0.609136173161548,0.215285609433096
"343","Sphingomonas cannabina",0.0855985891319804,0.970471394422335,0.013017261334478
"344","Sphingomonas aerolata",-0.391965466335008,0.80285925255227,0.0953605832362566
"345","Sphingomonas sediminicola",-0.317768669893023,0.831333448252388,0.0802247455426061
"346","Sphingomonas profundi",0.679084616778996,0.733123840290448,0.134822657539008
"347","Sphingomonas koreensis",0.494920912361572,0.716316280797718,0.144895177865172
"348","Sphingomonas piscis",0.235300803669857,0.877187281637965,0.0569076737962627
"349","Sphingomonas lutea",0.261811810138667,0.826214535707573,0.0829071686888224
"350","Sphingomonas alpina",0.417984741549686,0.842437421697158,0.0744623497100225
"351","Sphingomonas insulae",0.346673315025267,0.863919256018693,0.0635268458361357
"352","Sphingopyxis terrae",0.17907420030893,0.908452573018177,0.0416977406885214
"353","Sphingopyxis granuli",-1.43810550138275,0.800752645935168,0.0965016176180659
"354","Sphingopyxis sp. 113P3",-0.2986930243146,0.847029098424644,0.0721016698721442
"355","Sphingopyxis fribergensis",0.176204723680044,0.887720709502285,0.0517236484111831
"356","Novosphingobium sp. P6W",0.270207581825537,0.887720709502285,0.0517236484111831
"357","Novosphingobium sp. EMRT-2",0.0100608100452527,0.99471103647712,0.00230306346520759
"358","Novosphingobium sp. 9",0.325728291538856,0.831607706472382,0.0800814947338794
"359","Novosphingobium pentaromativorans",0.827459482997184,0.761239241131462,0.118478832356121
"360","Novosphingobium decolorationis",0.865959359234806,0.573425320893744,0.241523133709671
"361","Novosphingobium aromaticivorans",0.0259042236382327,0.986362946316327,0.00596325080061471
"362","Novosphingobium resinovorum",0.154618364428421,0.938852702684966,0.027402539181215
"363","Parasphingorhabdus cellanae",-1.11655808975029,0.0513280009935276,1.28964564932555
"364","Sphingobium sp. SYK-6",0.291508679864459,0.883127242502248,0.0539767180131801
"365","Sphingobium sp. YG1",0.0531878161797568,0.983229869901488,0.00734493632955226
"366","Sphingobium sp. JS3065",0.216905131907464,0.887720709502285,0.0517236484111831
"367","Sphingobium sp. CFD-1",0.229011039409148,0.887720709502285,0.0517236484111831
"368","Sphingobium indicum",1.08950572999745,0.417306959395536,0.379544372532777
"369","Sphingobium amiense",-0.186642987643756,0.914536473922195,0.03879896912987
"370","Sphingobium fuliginis",-0.300886829282175,0.847029098424644,0.0721016698721442
"371","Sphingobium herbicidovorans",0.914514286535237,0.721812507303399,0.141575596915208
"372","Sphingobium chlorophenolicum",0.590908144350302,0.756112995292713,0.121413297666632
"373","Sphingobium yanoikuyae",-0.157201084856529,0.847029098424644,0.0721016698721442
"374","Sphingobium baderi",-0.407598649347183,0.823957276331225,0.0840953066701579
"375","Sphingobium xenophagum",0.407588808893508,0.721447282783127,0.141795397949346
"376","Sphingomicrobium aestuariivivum",0.719492376768712,0.721447282783127,0.141795397949346
"377","Sphingosinithalassobacter tenebrarum",-0.537287104149915,0.771564438018576,0.112627797524024
"378","Rhizorhabdus dicambivorans",0.312147553706427,0.847029098424644,0.0721016698721442
"379","Rhizorhabdus wittichii",-0.292859478155853,0.861127598162084,0.0649324919006999
"380","Novosphingopyxis iocasae",-0.363749748999687,0.863919256018693,0.0635268458361357
"381","Tardibacter chloracetimidivorans",0.162827442671325,0.90796798006555,0.0419294668159656
"382","Erythrobacter sp. A30-3",1.35280494976548,0.208832758616489,0.680201374585172
"383","Erythrobacter sp. JK5",1.44251308417259,0.119355727197075,0.923156736854879
"384","Erythrobacter sp. HKB08",-0.344369802313176,0.792804097633873,0.100834113851766
"385","Erythrobacter sp. HL-111",-0.0431404401258981,0.986175338231822,0.00604586228323575
"386","Erythrobacter litoralis",0.664059535255569,0.598795184925697,0.222721700594529
"387","Altererythrobacter sp. B11",-0.803274078321884,0.363077480152501,0.440000687327276
"388","Qipengyuania flava",0.0891888980361172,0.943396897933812,0.0253055561297945
"389","Croceicoccus sp. YJ47",0.733254754184175,0.635917027533893,0.196599546041698
"390","Croceicoccus marinus",-0.314142003440004,0.792804097633873,0.100834113851766
"391","Croceibacterium atlanticum",-0.803079653046564,0.623398847611009,0.20523400487702
"392","Sphingosinicella sp. BN140058",-0.422252818864977,0.728949135061083,0.137302775019462
"393","Zymomonas mobilis",1.57461073469711,0.551851273830423,0.258177950636278
"394","Brevundimonas sp. M20",-0.830509759488871,0.518502781121607,0.285248909819727
"395","Brevundimonas sp. BT-123",-0.850219982974148,0.358837482240883,0.445102199183737
"396","Brevundimonas sp. LM2",-0.0648514683022181,0.955148326263276,0.0199291810071642
"397","Brevundimonas sp. PAMC22021",-0.503753894016883,0.743911577588252,0.128478682260075
"398","Brevundimonas diminuta",-0.031469620200679,0.986362946316327,0.00596325080061471
"399","Brevundimonas albigilva",0.0846678172651911,0.953828817822368,0.0205295604593231
"400","Brevundimonas pondensis",0.172047738373168,0.905733270781516,0.0429996787942494
"401","Brevundimonas naejangsanensis",0.183034479204819,0.916887387508372,0.0376840012841473
"402","Caulobacter sp. S6",0.266147689282498,0.874151252073197,0.0584134160411887
"403","Caulobacter mirabilis",0.100759401500536,0.943396897933812,0.0253055561297945
"404","Caulobacter rhizosphaerae",-0.0126639583314408,0.99471103647712,0.00230306346520759
"405","Caulobacter soli",0.467057802635467,0.847029098424644,0.0721016698721442
"406","Caulobacter segnis",0.377041734110561,0.683099386858634,0.165516104482251
"407","Caulobacter vibrioides",0.561882027632814,0.243205891120134,0.614025909456953
"408","Phenylobacterium zucineum",0.079073116446221,0.961688462021966,0.0169655944252008
"409","Asticcacaulis excentricus",-0.0906561071676431,0.927765092215386,0.0325619721313757
"410","Asticcacaulis sp. AND118",0.0565787323009888,0.964912910995326,0.0155118824913922
"411","Hyphomonas neptunium",0.422389628700647,0.808008852547047,0.0925838810678984
"412","Maricaulis maris",-0.503958162683553,0.756005913385827,0.121474807487166
"413","Hyphobacterium sp. CCMP332",1.46632999203415,0.278946451563157,0.554479158814796
"414","Erwinia sp. E602",0.23367450895989,0.908452573018177,0.0416977406885214
"415","Candidatus Erwinia haradaeae",0.687310021994595,0.696864266513676,0.156851804462463
"416","Erwinia rhapontici",0.67462109542556,0.246680157254812,0.607865783389582
"417","Pantoea ananatis",-0.589923703922171,0.605695498642793,0.217745653878155
"418","Pantoea anthophila",-0.627464443249088,0.573678225046447,0.241331634206182
"419","Pantoea vagans",0.0101545820942554,0.99471103647712,0.00230306346520759
"420","Pantoea alhagi",-0.48965149215958,0.768916709554619,0.114120701212734
"421","Pantoea dispersa",-0.245802306615186,0.788619921419557,0.103132256360808
"422","Pantoea agglomerans",0.0831566443500655,0.916463094224361,0.0378850192968848
"423","Mixta theicola",-0.229241783842197,0.894457272249189,0.0484404006188099
"424","Buchnera aphidicola",-0.0695921054512094,0.906842401510855,0.0424681816292539
"425","Erwinia gerundensis",0.175606832210272,0.875465042584588,0.0577611906607369
"426","Yersinia pestis",-1.19165544991167,0.0194098193028753,1.71197850768889
"427","Yersinia enterocolitica",1.65133949572975,0.729486527695432,0.136982724334697
"428","Yersinia frederiksenii",0.65335210208977,0.59144551916515,0.22808525410564
"429","Serratia marcescens",0.132562937401437,0.811579238081508,0.0906690716706879
"430","Serratia ureilytica",-0.276366760670794,0.737849775463449,0.132032050545995
"431","Serratia fonticola",-0.0854256240155012,0.953828817822368,0.0205295604593231
"432","Serratia plymuthica",-0.0835629152821473,0.943396897933812,0.0253055561297945
"433","Serratia rubidaea",0.032358300211621,0.989553119748388,0.0045608876683992
"434","Rahnella aquatilis",0.367271467817663,0.699663248472166,0.155110937871377
"435","Nissabacter sp. SGAir0207",0.267424374599065,0.884950661122509,0.0530809419570398
"436","Salmonella bongori",-1.72446881802931,0.0792460369334062,1.10102244748231
"437","Salmonella enterica",-0.207236286574254,0.863919256018693,0.0635268458361357
"438","Enterobacter sp. JBIWA003",-3.94681830871409,0.243205891120134,0.614025909456953
"439","Enterobacter sp. JBIWA005",-6.87705320012161,0.787765132612741,0.103603245472799
"440","Enterobacter sp. SGAir0187",-3.15397347740355,0.211012666201405,0.675691475051706
"441","Enterobacter sp. CP102",-0.890337707989239,0.581328191276322,0.235578615597074
"442","Enterobacter cloacae",-1.08581643008421,0.186838310030096,0.7285340696005
"443","Enterobacter cancerogenus",-0.0997892842257003,0.979306781910166,0.00908123790077413
"444","Enterobacter chengduensis",-0.876789147837346,0.827131854314522,0.0824252534018286
"445","Enterobacter ludwigii",-0.440898910582612,0.884263844217568,0.0534181320557842
"446","Enterobacter sichuanensis",-3.181877361376,0.468252002827203,0.329520356366089
"447","Enterobacter roggenkampii",-2.83392296642916,0.72105243903804,0.142033149765023
"448","Enterobacter kobei",-1.63032734902168,0.20595786339068,0.686221622197546
"449","Enterobacter sp. BIDMC100",0.392525586311597,0.922913217764333,0.0348391340965005
"450","Enterobacter sp. BIDMC 29",-0.708568408415777,0.765280352180209,0.116179436610771
"451","Enterobacter cloacae complex sp. ECL405",0.127533922188569,0.96648382576887,0.0148054095486258
"452","Enterobacter cloacae complex sp.",-1.65320647550051,0.719932838367353,0.142708016467247
"453","Enterobacter cloacae complex sp. ECL78",-0.0353919043604478,0.99471103647712,0.00230306346520759
"454","Enterobacter hormaechei",0.636913120256185,0.863987281267999,0.0634926507106689
"455","Enterobacter asburiae",-1.08679421904646,0.573174976392101,0.241712778239894
"456","Enterobacter mori",0.282023734135054,0.970268556341218,0.0131080426466626
"457","Enterobacter bugandensis",-1.05893117448154,0.491892719970103,0.308129604967013
"458","Citrobacter koseri",3.0762711663436,0.808008852547047,0.0925838810678984
"459","Citrobacter freundii",-1.41624624901178,0.0860190499620794,1.06540535832349
"460","Citrobacter portucalensis",-2.00966898321169,0.093216045646198,1.03050932438629
"461","Citrobacter freundii complex sp. CFNIH3",-0.211694108959433,0.907892908612763,0.0419653760840331
"462","Citrobacter werkmanii",-0.817017118032127,0.775331614375885,0.110512507183504
"463","Citrobacter youngae",-2.6475423627013,0.393587236205174,0.404958993918395
"464","Citrobacter braakii",-1.07647925438468,0.728949135061083,0.137302775019462
"465","Citrobacter sp. R56",-0.462694616894018,0.839538893041206,0.0759591796427622
"466","Citrobacter farmeri",-2.16025508580754,0.26933040676017,0.569714613009981
"467","Citrobacter rodentium",-0.60156508850365,0.595082490459014,0.225422828106745
"468","Citrobacter amalonaticus",-0.0920133232816735,0.969369365227476,0.0135107093119282
"469","Citrobacter cronae",0.677431151958036,0.916463094224361,0.0378850192968848
"470","Citrobacter pasteurii",-0.686247737978472,0.858650558098855,0.0661835434632552
"471","Klebsiella aerogenes",-2.13473084268918,0.0539820283748283,1.26775080085685
"472","Klebsiella oxytoca",-1.47438939324149,0.0510863569902386,1.29169506610708
"473","Klebsiella pneumoniae",0.0954602540007512,0.971947421642015,0.012357227983556
"474","Klebsiella sp. KPN54798",-0.260573723583223,0.923902004117479,0.0343740908231978
"475","Klebsiella sp. A52",-3.7505126064054,0.565945765034764,0.247225185551459
"476","Klebsiella sp. LY",-0.645643993965972,0.759364457999582,0.119549733843424
"477","Klebsiella sp. WP4-W18-ESBL-05",-1.35616985610299,0.623398847611009,0.20523400487702
"478","Klebsiella variicola",-1.11963897819806,0.43643213601237,0.360083278296808
"479","Klebsiella michiganensis",-0.753287896490121,0.756569032411091,0.121151439052028
"480","Klebsiella quasipneumoniae",-0.279063573149421,0.905733270781516,0.0429996787942494
"481","Klebsiella huaxiensis",-0.778689380798416,0.683099386858634,0.165516104482251
"482","Klebsiella grimontii",0.322343680696407,0.710058313132184,0.148705983630787
"483","Klebsiella quasivariicola",0.397203075409201,0.865155318224031,0.062905918208712
"484","Klebsiella africana",-0.428553752764551,0.846601407346211,0.0723210139128172
"485","Raoultella planticola",-3.77798024125697,0.531411110535622,0.274569369771678
"486","Raoultella ornithinolytica",0.606524027524927,0.875465042584588,0.0577611906607369
"487","Escherichia coli",-0.969471686251771,0.0773201623067184,1.11170724299271
"488","Escherichia fergusonii",-1.4711822490142,0.499082985276418,0.301827235837186
"489","Escherichia sp. SCLE84",-0.499130837033307,0.831333448252388,0.0802247455426061
"490","Escherichia sp. E4742",-1.3757956119397,0.0181143472869599,1.74197731025095
"491","Escherichia albertii",-1.26278904312238,0.0168383559688985,1.77370031357806
"492","Escherichia marmotae",-1.92911487989919,0.177370602745512,0.751118358142117
"493","Kluyvera ascorbata",-1.83098597548263,0.115417477661556,0.937728421013646
"494","Kluyvera genomosp. 3",-2.20167233680565,0.531147128897104,0.274785161748129
"495","Kluyvera intermedia",-2.33877275010654,0.00351031637688179,2.45465373979003
"496","Kluyvera sp. CRP",-1.5700901511803,0.50080976980367,0.300327207492441
"497","Shigella boydii",-0.836792981662503,0.292635199596407,0.533673435999324
"498","Shigella dysenteriae",-0.952529747815184,0.305259226655364,0.51533120035621
"499","Shigella flexneri",-0.415937848283414,0.841553860364456,0.0749180834783801
"500","Shigella sonnei",-0.519291922348179,0.815163922139245,0.0887550497604247
"501","Shigella sp. PIB",-0.794629898123403,0.710058313132184,0.148705983630787
"502","Kosakonia sacchari",-0.811172959020043,0.788619921419557,0.103132256360808
"503","Kosakonia cowanii",0.447754055366728,0.839538893041206,0.0759591796427622
"504","Kosakonia radicincitans",0.0581878687531743,0.989220561579176,0.00470686512961513
"505","Phytobacter diazotrophicus",0.242083977403661,0.9018421772467,0.0448694575222788
"506","Phytobacter ursingii",0.61337382778268,0.771564438018576,0.112627797524024
"507","Lelliottia amnigena",-0.660369973301523,0.903650222189495,0.0439996402863647
"508","Cronobacter malonaticus",-2.00317174229083,0.741040779754898,0.130157891973153
"509","Cronobacter sakazakii",-1.24331575242155,0.846605893600861,0.0723187125340812
"510","Leclercia sp. G3L",-0.277786979539934,0.788619921419557,0.103132256360808
"511","Leclercia sp. 29361",-0.773036173282506,0.719641592238252,0.142883744218145
"512","Leclercia adecarboxylata",-0.140750498705837,0.891015727760103,0.0501146299483765
"513","Leclercia pneumoniae",5.28635942918707,0.793142685337359,0.100648676641543
"514","Cedecea neteri",0.0928884469164346,0.893057313502898,0.0491206686150142
"515","Cedecea sp. FDAARGOS_727",1.15626185672282,0.486847188695404,0.312607333488833
"516","[Enterobacter] lignolyticus",-0.766247192184444,0.211012666201405,0.675691475051706
"517","Pluralibacter gergoviae",-0.119704404479995,0.984812808352229,0.00664631166028806
"518","Pseudocitrobacter corydidari",0.052790897906519,0.99471103647712,0.00230306346520759
"519","Scandinavium goeteborgense",-0.576828316527001,0.719641592238252,0.142883744218145
"520","Jejubacter calystegiae",-0.73612250562679,0.376474642241325,0.424264270739625
"521","Pectobacterium carotovorum",-0.454421906500105,0.585697696245877,0.232326484200947
"522","Pectobacterium brasiliense",0.975344537858742,0.174175205847558,0.759013667525669
"523","Dickeya chrysanthemi",-0.0768186329306632,0.969369365227476,0.0135107093119282
"524","Dickeya dadantii",-0.630922526065962,0.581328191276322,0.235578615597074
